pa_ms,pa_anvisa_sim,dist_lev,tipo
METAMIDOFOS(ORGANOFOSFORADO),ORGANOFOSFORADO,0.0,grupo químico
CARBAMATO/ORGANOFOSFORADO,ORGANOFOSFORADO,0.0,grupo químico
MANCOZEBE 750,MANCOZEBE,0.0,princípio ativo
PIRETROIDE + ALCOOL ETILICO,PIRETROIDE,0.0,grupo químico
BETA- CIFLUTRINA: PIRETROIDE,PIRETROIDE,0.0,grupo químico
DICARBOXIMIDA,DICARBOXIMIDA,0.0,grupo químico
VITAVAX CARBOXINA + TIRAM,CARBOXINA,0.0,princípio ativo
"FLUROXIPIR MEPTILICO,PICLORAM E NAFTA",FLUROXIPIR,0.0,princípio ativo
TRIAZOFOS,TRIAZOFOS,0.0,princípio ativo
FENILPIRIRAZOL ( FIPRONIL),FIPRONIL,0.0,princípio ativo
IMAZITAPIR E GLIFOSATO,GLIFOSATO,0.0,princípio ativo
CIPERMETRINA (BUTOX),CIPERMETRINA,0.0,princípio ativo
FLUMIOXAZINA,FLUMIOXAZINA,0.0,princípio ativo
MSMA,MSMA,0.0,princípio ativo
GLIFOSATO DESSECANTE HERBICIDA,GLIFOSATO,0.0,princípio ativo
CIPERMETRINA PIRETOIDE,CIPERMETRINA,0.0,princípio ativo
ALDICARB + ETANOL,ETANOL,0.0,princípio ativo
GLIFOSATO AGRIPEC 720,GLIFOSATO,0.0,princípio ativo
CLORPIRI FOS  ORGANOFOSFORADO,ORGANOFOSFORADO,0.0,grupo químico
FOSFONOMETIL/GLIFOSATO,GLIFOSATO,0.0,princípio ativo
METAMIDOFOS (ORGANOFOSFORADO),ORGANOFOSFORADO,0.0,grupo químico
GLIFOSATO (N-(FOSFONOMETIL)GLICINA,GLIFOSATO,0.0,princípio ativo
"GLIFOSATO,N FOSFANOMETIL",GLIFOSATO,0.0,princípio ativo
DITIO CARBAMATO,CARBAMATO,0.0,grupo químico
ORGANOFOSFORADO/CARBOMARO,ORGANOFOSFORADO,0.0,grupo químico
FORTIS(PIRETROIDE),PIRETROIDE,0.0,grupo químico
ALDICARB/ORGANOFOSFORADO,ORGANOFOSFORADO,0.0,grupo químico
GRUPO C5 - FLUAZINAM,FLUAZINAM,0.0,princípio ativo
CHUMBINHO - CARBAMATO,CARBAMATO,0.0,grupo químico
ETANOL-HIDROCARBONETOS ACETALO DE SEC BUTILA METILETILCETO,ETANOL,0.0,princípio ativo
IMIDACLOPRIDO + BETA-CIFLUTRINA,CIFLUTRINA,0.0,princípio ativo
ORGANOFOSFORADO/CARBAMATO,ORGANOFOSFORADO,0.0,grupo químico
"TIAMETOXAM,LAMBDA CIALOTRINA",TIAMETOXAM,0.0,princípio ativo
AMITRAZ,AMITRAZ,0.0,princípio ativo
ALDICARB ( CARBAMATO),CARBAMATO,0.0,grupo químico
GLIFOSATO 100MG,GLIFOSATO,0.0,princípio ativo
"PICLORAM 10,31+2,4D 40,6%",PICLORAM,0.0,princípio ativo
GLIFOSATO 500ML,GLIFOSATO,0.0,princípio ativo
"PICLORAM 2,4 D",PICLORAM,0.0,princípio ativo
DIMETIL ACEFATO,ACEFATO,0.0,princípio ativo
FLUROXIPIR MHE + PICLORAM,FLUROXIPIR,0.0,princípio ativo
METOMIL 215GL,METOMIL,0.0,princípio ativo
ISAPROPILAMINA DE GLIFOSATO,GLIFOSATO,0.0,princípio ativo
FLUROXIPIR E TRICLOPIR,FLUROXIPIR,0.0,princípio ativo
"IMAZAQUIM,ACIDO OSCO,INIDAZOL E QUINOLINO CARBOLICILICO",IMAZAQUIM,0.0,princípio ativo
NEONICOTINO PIRETROIDE,PIRETROIDE,0.0,grupo químico
"HIDROCARBONETO AROMATICO,ESTERES METILICOS E POLIOL FOSFATAD",HIDROCARBONETO,0.0,grupo químico
DIVROM + HEXAZINONA,HEXAZINONA,0.0,princípio ativo
HERBICIDA A BASE DE GLIFOSATO,GLIFOSATO,0.0,princípio ativo
GLIFOSATO ( HERBICIDA),GLIFOSATO,0.0,princípio ativo
TRIAZINA,TRIAZINA,0.0,grupo químico
TERRA DIATOMACEA,TERRA DIATOMACEA,0.0,princípio ativo
CIPERMETRINA+CLORPIRIFOS+CITRONELAL,CLORPIRIFOS,0.0,princípio ativo
HIDROCARBONETO,HIDROCARBONETO,0.0,grupo químico
CIPERMETRINA NORTOX 25 (KOTHRINE),CIPERMETRINA,0.0,princípio ativo
GLIFOSATO POTASSICO,GLIFOSATO,0.0,princípio ativo
CARBOFURAM/CARBAMATO,CARBAMATO,0.0,grupo químico
TETRACONAZOL,TETRACONAZOL,0.0,princípio ativo
(DELTAMETRINA),DELTAMETRINA,0.0,princípio ativo
GLIFOSATO DE ISOPROPILAMINA,GLIFOSATO,0.0,princípio ativo
GLIFOSATO + DETAMETRINA,GLIFOSATO,0.0,princípio ativo
DIAZINON/ORGANOFOSFORADO,ORGANOFOSFORADO,0.0,grupo químico
CIAZOFAMIDA -RANMAN,CIAZOFAMIDA,0.0,princípio ativo
ACETAMIPRIDO 250 G/KG 	 BIFENTRINA 250 G/KG 	,ACETAMIPRIDO,0.0,princípio ativo
CIMOXANIL,CIMOXANIL,0.0,princípio ativo
QUINTOZENO,QUINTOZENO,0.0,princípio ativo
"CLOMAZONE,AMETRINA",AMETRINA,0.0,princípio ativo
BRODIFACUM,BRODIFACUM,0.0,princípio ativo
CARBAMATO+ORGANO FOSFORADO,CARBAMATO,0.0,grupo químico
LIAMETOXAM E CIPROCONAZOL,CIPROCONAZOL,0.0,princípio ativo
GLIFOSATO ATENOR 48,GLIFOSATO,0.0,princípio ativo
SAL AMONIO DE GLIFOSATO,GLIFOSATO,0.0,princípio ativo
"PICLORAM+2,4-D",PICLORAM,0.0,princípio ativo
BRILHANTE BR/ CARBAMATO,CARBAMATO,0.0,grupo químico
ACEFATO CHEMINOVA,ACEFATO,0.0,princípio ativo
HIDROCARBONETO DE DESLICO DO PETROLEO,HIDROCARBONETO,0.0,grupo químico
CARBENDAZIM,CARBENDAZIM,0.0,princípio ativo
FLUTRIFAFOL + CARBENDAZIM,CARBENDAZIM,0.0,princípio ativo
ROUNDUP( GLIFOSATO),GLIFOSATO,0.0,princípio ativo
"DIMETRYL,DICLORETO DE PARAQUATE",DICLORETO DE PARAQUATE,0.0,princípio ativo
DELTAMETRINA DICIS 25,DELTAMETRINA,0.0,princípio ativo
FOSFINA,FOSFINA,0.0,princípio ativo
PROPOXUR,PROPOXUR,0.0,princípio ativo
CIPROCONAZOL / TIAMETOXAM,CIPROCONAZOL,0.0,princípio ativo
PIRETROIDE E NICOTINICOS,PIRETROIDE,0.0,grupo químico
CARBAMOTO ORGANOFOSFORADO,ORGANOFOSFORADO,0.0,grupo químico
BIFENTRINA- PIRETOIDES,BIFENTRINA,0.0,princípio ativo
DITIANONA,DITIANONA,0.0,princípio ativo
PIRAFLUFEM-ETILICO,PIRAFLUFEM,0.0,princípio ativo
GLIFOSATO 480,GLIFOSATO,0.0,princípio ativo
ORGANOFOSFORADO E CARBAMATO,ORGANOFOSFORADO,0.0,grupo químico
PICOXISTROBINA/CIPROCONAZOLE,PICOXISTROBINA,0.0,princípio ativo
PIRETROIDE  PASTILHA,PIRETROIDE,0.0,grupo químico
PROFENOFOS,PROFENOFOS,0.0,princípio ativo
MALATIONA,MALATIONA,0.0,princípio ativo
ABAMECTINA,ABAMECTINA,0.0,princípio ativo
BENZIMIDAZOL,BENZIMIDAZOL,0.0,grupo químico
AZOXISTROBINA E DIFENOCONAZOL,AZOXISTROBINA,0.0,princípio ativo
CLORIDRATO DE PROPAMOCARBE 625 G/L - FLUOPICOLIDA 62.5 G/L,FLUOPICOLIDA,0.0,princípio ativo
BIFENTRINA/INSETICIDA,BIFENTRINA,0.0,princípio ativo
TRICLOPIR-BUTOLITICO 667 G/L,TRICLOPIR,0.0,princípio ativo
GLIFOSATO NUTSURAN,GLIFOSATO,0.0,princípio ativo
BIFENTRINA E OUTROS,BIFENTRINA,0.0,princípio ativo
DIETHYL (DIMETHOXYTHIOPHOSPHORYLTHIO SUCCINATE MALATIONA,MALATIONA,0.0,princípio ativo
GRUPO QUIMICO NEONICOTINOIDE,NEONICOTINOIDE,0.0,grupo químico
PROPOXUR 1%,PROPOXUR,0.0,princípio ativo
HEXAZINONA+DUIRON,HEXAZINONA,0.0,princípio ativo
ALDICARB/ CARBAMATO,CARBAMATO,0.0,grupo químico
TRIAZINONA,TRIAZINONA,0.0,grupo químico
ROUNDUP (GLIFOSATO),GLIFOSATO,0.0,princípio ativo
PROPICONAZOL,PROPICONAZOL,0.0,princípio ativo
METIL CARBAMATO,CARBAMATO,0.0,grupo químico
FLUDIOXONIL+METALAXYL-M,FLUDIOXONIL,0.0,princípio ativo
TIAMETOXAM LAMBDA-CIALOTRINA,TIAMETOXAM,0.0,princípio ativo
PICLORAM,PICLORAM,0.0,princípio ativo
IMIDACLOPRIDO 600 G/L,IMIDACLOPRIDO,0.0,princípio ativo
DINITROANILINA,DINITROANILINA,0.0,grupo químico
TERBUFOS 150G,TERBUFOS,0.0,princípio ativo
CIMOXANIL MANCOZEB FUNGICIDA,CIMOXANIL,0.0,princípio ativo
FORMULACOES A BASE DE GLIFOSATO,GLIFOSATO,0.0,princípio ativo
NITROGENIO E ENXOFRE,ENXOFRE,0.0,princípio ativo
GLIFOSATO OTAMOR 48,GLIFOSATO,0.0,princípio ativo
PIRETROIDE NAO DETERMINADO,PIRETROIDE,0.0,grupo químico
AZOXISTROBINA,AZOXISTROBINA,0.0,princípio ativo
IMIDACLOPRIDO,IMIDACLOPRIDO,0.0,princípio ativo
BENZOILCICLOHEXANODIONA,BENZOILCICLOHEXANODIONA,0.0,grupo químico
PARAQUATE ( +OU- POR 10 ANOS),PARAQUATE,0.0,princípio ativo
GLIFOSATO NORTOX,GLIFOSATO,0.0,princípio ativo
TRIFLURALINA NORTOX,TRIFLURALINA,0.0,princípio ativo
MATA MATO ORGANOFOSFORADO,ORGANOFOSFORADO,0.0,grupo químico
"CARLSOFURAN,CARBAMATO",CARBAMATO,0.0,grupo químico
GLIFOSATO HERBICIDA,GLIFOSATO,0.0,princípio ativo
FLUROXIPIR-MEPTILICO,FLUROXIPIR,0.0,princípio ativo
CARBAMATO E ORGANOFOSFORADO,ORGANOFOSFORADO,0.0,grupo químico
METILCARBAMATO DE OXIMA,METILCARBAMATO DE OXIMA,0.0,grupo químico
PIRETROIDE - CIPERMETRINA,CIPERMETRINA,0.0,princípio ativo
ORGANOFOSFORADO INDETERMINADO,ORGANOFOSFORADO,0.0,grupo químico
GLIFOSATO 480 HELM,GLIFOSATO,0.0,princípio ativo
MALATHION + ENXOFRE,ENXOFRE,0.0,princípio ativo
ORGANOFOSFORADO / CARBAMATO,ORGANOFOSFORADO,0.0,grupo químico
METOMIL,METOMIL,0.0,princípio ativo
BRILHANTE COM METOMIL,METOMIL,0.0,princípio ativo
MALETHIAN ORGANOFOSFORADO,ORGANOFOSFORADO,0.0,grupo químico
GLIFOSATO - HERBICIDA,GLIFOSATO,0.0,princípio ativo
ACIDO ARILOXIALCANOICO,ACIDO ARILOXIALCANOICO,0.0,grupo químico
PERMETRINA + METOLIL,PERMETRINA,0.0,princípio ativo
ACEFATO FERSOL 750 SP,ACEFATO,0.0,princípio ativo
ACETATO,ACETATO,0.0,grupo químico
CUMARINICO,CUMARINICO,0.0,grupo químico
ROUDUP (GLIFOSATO),GLIFOSATO,0.0,princípio ativo
TRIFLURALINA,TRIFLURALINA,0.0,princípio ativo
CARBOXINA TIRAM,CARBOXINA,0.0,princípio ativo
MATA MATO GLIFOSATO,GLIFOSATO,0.0,princípio ativo
CLORPIRIFOS METILICO,CLORPIRIFOS,0.0,princípio ativo
CLORPIRIFOS FERSOL 480,CLORPIRIFOS,0.0,princípio ativo
GLIFOSATO NUFARM,GLIFOSATO,0.0,princípio ativo
SULFLURAMIDA  001%,SULFLURAMIDA,0.0,princípio ativo
GLIFOSATO NORTOX WG,GLIFOSATO,0.0,princípio ativo
CIPERMETRINA NORTOX 25( CIPEREX),CIPERMETRINA,0.0,princípio ativo
METAMIDOFOS - FERSOL 600 - ORGANOFOSFORADO,ORGANOFOSFORADO,0.0,grupo químico
ETOFENPROXI,ETOFENPROXI,0.0,princípio ativo
METILCARBAMATO DE OXIMA,METILCARBAMATO DE OXIMA,0.0,grupo químico
BIPIRIDILIO DICLORETO,BIPIRIDILIO,0.0,grupo químico
GLIFOSATO 48%,GLIFOSATO,0.0,princípio ativo
ACETAMIPRIDO 100 G/L,ACETAMIPRIDO,0.0,princípio ativo
PICLORAM E SAL DIMETILAMINA,PICLORAM,0.0,princípio ativo
FLUROXIPIR + PICLORAM,FLUROXIPIR,0.0,princípio ativo
SAL DE AMONIO E GLIFOSATO,GLIFOSATO,0.0,princípio ativo
CLORFLUAZUROM,CLORFLUAZUROM,0.0,princípio ativo
"CIPERMETRINA,CLORPIRIFOS,CITRONELAL,",CLORPIRIFOS,0.0,princípio ativo
GLIFOSATO RONDALGE,GLIFOSATO,0.0,princípio ativo
FIPROVIL 250G/L PIRACLOSTROBINA 25G/L THIOPHONOTE METHYL 225,PIRACLOSTROBINA,0.0,princípio ativo
TEFLUBENZUROM,TEFLUBENZUROM,0.0,princípio ativo
50% PROFENOFOS + 5% LUFENURON,PROFENOFOS,0.0,princípio ativo
METOMIL E NOVALURON,METOMIL,0.0,princípio ativo
CARBAMATO/CHUMBINHO,CARBAMATO,0.0,grupo químico
LIPERMITRINA CLORPIRIFOS,CLORPIRIFOS,0.0,princípio ativo
2.4-D PICLORAM,PICLORAM,0.0,princípio ativo
LAMBDA - CIALOTRINA,LAMBDA - CIALOTRINA,0.0,princípio ativo
ACETATO FEROSOL 750 SP,ACETATO,0.0,grupo químico
SAL DE AMONIO DE GLIFOSATO,GLIFOSATO,0.0,princípio ativo
"GLIFOSATO,GLICINA",GLIFOSATO,0.0,princípio ativo
ANTICOLINESTERASICO CARBAMATO,CARBAMATO,0.0,grupo químico
PICOXISTROBINA,PICOXISTROBINA,0.0,princípio ativo
"PICLORAM 2,4",PICLORAM,0.0,princípio ativo
"2,4D + PICLORAM",PICLORAM,0.0,princípio ativo
BETACIFLUTRINA+IMIDACLOPRIDO,IMIDACLOPRIDO,0.0,princípio ativo
CLARION (ORGANOFOSFORADO),ORGANOFOSFORADO,0.0,grupo químico
"ACEFATO PERITO,ORTHENIA",ACEFATO,0.0,princípio ativo
"1,1+-DIMETHYL-4,4+-BIPYRIDINIUM (PARAQUATE)",PARAQUATE,0.0,princípio ativo
CLOROTALONIL,CLOROTALONIL,0.0,princípio ativo
FLUMETRALINA,FLUMETRALINA,0.0,princípio ativo
PROFENOFOS + LUFENURON,PROFENOFOS,0.0,princípio ativo
ACIDO DE N-( FOSFONOMETEL ) GLIFOSATO,GLIFOSATO,0.0,princípio ativo
GLIFOSATO (MATA MATO),GLIFOSATO,0.0,princípio ativo
CARBAMATO ALDICARB,CARBAMATO,0.0,grupo químico
"FLUXOXIPIR,TRICLOPIR",TRICLOPIR,0.0,princípio ativo
"IMIPROTINA 0,020% PERMETRINA 0,050%,ESBIOTRINA 0,100%)",PERMETRINA,0.0,princípio ativo
IMIDACLOPRIDO E BIFENTRINA,BIFENTRINA,0.0,princípio ativo
IRIFLUMERON + BETA CIFLUTRINA,CIFLUTRINA,0.0,princípio ativo
"FOSFONOMETIL,GLIFOSATO,GLICINA",GLIFOSATO,0.0,princípio ativo
PIRIMICARBE,PIRIMICARBE,0.0,princípio ativo
TRICLOPIR-BUTOTILICO 667 G/L,TRICLOPIR,0.0,princípio ativo
ORGANOFOSFORADO OU CARBAMATO,ORGANOFOSFORADO,0.0,grupo químico
DICLORFOS  CIPERMETRINA,CIPERMETRINA,0.0,princípio ativo
AZOXISTROLINA E CIPROCONAZOL,CIPROCONAZOL,0.0,princípio ativo
ORGANOFOSFORADO LIQUIDO,ORGANOFOSFORADO,0.0,grupo químico
GLIFOSATO (ORGOFOSFORATO),GLIFOSATO,0.0,princípio ativo
GLIFOSATO 360G/L E SAL DE ISOPROPILAMINA 480G/L,GLIFOSATO,0.0,princípio ativo
FENIL PIRAZOL FIPRONIL,FIPRONIL,0.0,princípio ativo
UREIA SUBSTUIDA+TRIAZINONA,UREIA,0.0,grupo químico
FLUROXIPIR-MEPTILICO,FLUROXIPIR,0.0,princípio ativo
TRIADIMENOL+DISULFOTON,TRIADIMENOL,0.0,princípio ativo
TRICLOPIR-BUTOTILICO,TRICLOPIR,0.0,princípio ativo
TEBUCONAZOL/TRIFLOXISTROBINA,TEBUCONAZOL,0.0,princípio ativo
OXICLORETO DE COBRE+MANCOZEB,OXICLORETO DE COBRE,0.0,princípio ativo
GLIFOSATO SAL DE ISOPROPILAMINA,GLIFOSATO,0.0,princípio ativo
DICLORETO DE PARAQUATE 200 G/L,PARAQUATE,0.0,princípio ativo
ANTRANILAMIDA,ANTRANILAMIDA,0.0,grupo químico
ROUNDAP( GLIFOSATO),GLIFOSATO,0.0,princípio ativo
CARBAMATO(METOMIL),METOMIL,0.0,princípio ativo
CLORANTRANILIPROLE,CLORANTRANILIPROLE,0.0,princípio ativo
HEXITIAZOXI,HEXITIAZOXI,0.0,princípio ativo
UREIA FERTILIZANTE,UREIA,0.0,grupo químico
FLUAZINAM,FLUAZINAM,0.0,princípio ativo
FIPRONIL + ALFACIPERMETRINA,FIPRONIL,0.0,princípio ativo
NOVALUROM,NOVALUROM,0.0,princípio ativo
DIUROM,DIUROM,0.0,princípio ativo
GLIFOSATO DE ATANA,GLIFOSATO,0.0,princípio ativo
GLIFOSATO - SAL DE POSTASSIO/HOPROPILAMINA,GLIFOSATO,0.0,princípio ativo
NICOSSULFUROM,NICOSSULFUROM,0.0,princípio ativo
CLORPIRIFOS 50G + CIPERMETRINA HIGH-CIS 6G,CLORPIRIFOS,0.0,princípio ativo
ACIDO PICLORAM,PICLORAM,0.0,princípio ativo
DIOCLORETO DE PARAQUATE,PARAQUATE,0.0,princípio ativo
AZOXISTRIBINA + CIPROCONAZOL,CIPROCONAZOL,0.0,princípio ativo
NICOTILDE PIRETROIDE,PIRETROIDE,0.0,grupo químico
"GLIFOSATO/ CONCENTRAVDO SOLUVEL/ 1,5",GLIFOSATO,0.0,princípio ativo
2-CLORO-4-ETILAMINO-6-ISOPROPILAMINO-S-TRIAZINA,TRIAZINA,0.0,grupo químico
FENAL PIRAZOL 50 G,PIRAZOL,0.0,grupo químico
"AZOXISTROBINA,ESTROBILURINA",AZOXISTROBINA,0.0,princípio ativo
CARBAMATO/ ORGANOFOSFORADO,ORGANOFOSFORADO,0.0,grupo químico
CIPERMETRINA/PIRETROIDE,CIPERMETRINA,0.0,princípio ativo
PIRIDABEM,PIRIDABEM,0.0,princípio ativo
NICOTINOIDE PIRETROIDE,PIRETROIDE,0.0,grupo químico
CARBARIL,CARBARIL,0.0,princípio ativo
N + OLEO MINERAL,OLEO MINERAL,0.0,princípio ativo
CLORIDRATO DE CARTAPE,CLORIDRATO DE CARTAPE,0.0,princípio ativo
PIRACLOSTROBINA,PIRACLOSTROBINA,0.0,princípio ativo
ACEFATO 970G KG,ACEFATO,0.0,princípio ativo
GLIFOSATO,GLIFOSATO,0.0,princípio ativo
FLUXAPIROXADE,FLUXAPIROXADE,0.0,princípio ativo
INIMIDACLOPRIDO + BETA CIFLUTRINA,CIFLUTRINA,0.0,princípio ativo
ETEFOM,ETEFOM,0.0,princípio ativo
METALDEIDO,METALDEIDO,0.0,princípio ativo
"METOMIL,CIMOXANIL,CLOROTABNIL",CIMOXANIL,0.0,princípio ativo
"IMIDACLOPRIDO,TRIDIMENOL",IMIDACLOPRIDO,0.0,princípio ativo
TRIAZOL E ESTROBILURINA,ESTROBILURINA,0.0,grupo químico
GLIFOSATO (FOSFONOMETIL GLICINA),GLIFOSATO,0.0,princípio ativo
CARBANATO/ORGANOFOSFORADO,ORGANOFOSFORADO,0.0,grupo químico
ORGANOFOSFORADO   TAMARON,ORGANOFOSFORADO,0.0,grupo químico
METIDATIONA,METIDATIONA,0.0,princípio ativo
LAMBDA-CIALOTRINA/TIAMETOXAM,TIAMETOXAM,0.0,princípio ativo
PIRETROIDE NEONICOTINOIDE,NEONICOTINOIDE,0.0,grupo químico
PIRETROIDE     CIALOTRINA,PIRETROIDE,0.0,grupo químico
CHUMBINHO (CARBAMATO),CARBAMATO,0.0,grupo químico
DITIOCARBAMATOS/ MANCOZEBE,MANCOZEBE,0.0,princípio ativo
CIPERMETRINA E CIOSPIRIFOS,CIPERMETRINA,0.0,princípio ativo
TIOFOSFATO DIETIL TRICLORO CLORPIRIFOS,CLORPIRIFOS,0.0,princípio ativo
"GLIFOSATO,",GLIFOSATO,0.0,princípio ativo
TRIFLOXISTROBINA 150 G,TRIFLOXISTROBINA,0.0,princípio ativo
GLIFOSATO ALKAGRO,GLIFOSATO,0.0,princípio ativo
PERMETRINA - FERSOL,PERMETRINA,0.0,princípio ativo
ORGANOFOSFORATO/CARBAMATO,CARBAMATO,0.0,grupo químico
CARBAMATO MOSCA KILLER,CARBAMATO,0.0,grupo químico
GLIFOSATO DIPIL,GLIFOSATO,0.0,princípio ativo
FOSFINA,FOSFINA,0.0,princípio ativo
"PICLORAM 2,4 D",PICLORAM,0.0,princípio ativo
FIPRONIL + IMIDACLOPROMIDA,FIPRONIL,0.0,princípio ativo
DIMETOATO CE,DIMETOATO,0.0,princípio ativo
ROUNDUP(GLIFOSATO),GLIFOSATO,0.0,princípio ativo
AMITRAZ INDETERMINADO,AMITRAZ,0.0,princípio ativo
ORGANOFOSFORADO/CARBAMATO,ORGANOFOSFORADO,0.0,grupo químico
GASTOXIN/ FOSFINA,FOSFINA,0.0,princípio ativo
CAPTANA 200MG,CAPTANA,0.0,princípio ativo
CARBAMATO,CARBAMATO,0.0,grupo químico
GLIFOSATO 480 AKB KELLDRIN,GLIFOSATO,0.0,princípio ativo
PICLORAM/TORDON,PICLORAM,0.0,princípio ativo
VITAVAX  CARBOXINA TIRAM,CARBOXINA,0.0,princípio ativo
ORGANOFOSFORADO / CARBONATO,ORGANOFOSFORADO,0.0,grupo químico
METONIL (CARBAMATO),CARBAMATO,0.0,grupo químico
DIMETIL CARBAMATO,CARBAMATO,0.0,grupo químico
FLUROXIPIR + TRICLOPIR,FLUROXIPIR,0.0,princípio ativo
CIPROCONAZOL 100 G/L,CIPROCONAZOL,0.0,princípio ativo
ALFA CIPERMETRINA 100MG/L,CIPERMETRINA,0.0,princípio ativo
IMIDACLOPRIDO E FLUTRIAFOL,FLUTRIAFOL,0.0,princípio ativo
ATRAZINA NORTOX 500 SC,ATRAZINA,0.0,princípio ativo
RANDAPE/GLIFOSATO,GLIFOSATO,0.0,princípio ativo
DELTAMETRINA,DELTAMETRINA,0.0,princípio ativo
MSMA SANACHEM 720 CS,MSMA,0.0,princípio ativo
AKB GLIFOSATO,GLIFOSATO,0.0,princípio ativo
GLIFOSATO ATANOR 48,GLIFOSATO,0.0,princípio ativo
OLEO MINERAL,OLEO MINERAL,0.0,princípio ativo
GLIFOSATO 480 AGRIPEC,GLIFOSATO,0.0,princípio ativo
"CARBOSULFANO (67,5-72,5%)",CARBOSULFANO,0.0,princípio ativo
ROUNDUP GLIFOSATO,GLIFOSATO,0.0,princípio ativo
MSMA ARSENIO,MSMA,0.0,princípio ativo
PARAQUATE,PARAQUATE,0.0,princípio ativo
TENSOR MSMA,MSMA,0.0,princípio ativo
PERMETRINA FERSOL 384,PERMETRINA,0.0,princípio ativo
FIPRONIL,FIPRONIL,0.0,princípio ativo
ORGANOFOSFORADO,ORGANOFOSFORADO,0.0,grupo químico
ATRAZINA,ATRAZINA,0.0,princípio ativo
DIMETOATO,DIMETOATO,0.0,princípio ativo
RONDUP/GLIFOSATO,GLIFOSATO,0.0,princípio ativo
ACEFATO FERSOL 50 P,ACEFATO,0.0,princípio ativo
CLOMAZONA,CLOMAZONA,0.0,princípio ativo
GLIFOSATO 960,GLIFOSATO,0.0,princípio ativo
METAM - SODICO,METAM - SODICO,0.0,princípio ativo
CARBAMATO ALBICARB,CARBAMATO,0.0,grupo químico
TIAMETOXAM+LAMDACIALOTRINA,TIAMETOXAM,0.0,princípio ativo
FENARIMOL,FENARIMOL,0.0,princípio ativo
EPOXICONAZOL,EPOXICONAZOL,0.0,princípio ativo
CIPERMETRINA NORTOX 250 CE,CIPERMETRINA,0.0,princípio ativo
GLIFOSATO ACIDO,GLIFOSATO,0.0,princípio ativo
ETANOL,ETANOL,0.0,princípio ativo
GLIFOSATO 480 SC,GLIFOSATO,0.0,princípio ativo
DELTAMETRINA 250 ML,DELTAMETRINA,0.0,princípio ativo
BENZOATO DE EMAMECTINA,BENZOATO DE EMAMECTINA,0.0,princípio ativo
CARBENDAZIM 500G/L,CARBENDAZIM,0.0,princípio ativo
"GLIFOSATO 0,48%",GLIFOSATO,0.0,princípio ativo
UREIA,UREIA,0.0,grupo químico
CARBAMATO C/AT DE 40,CARBAMATO,0.0,grupo químico
UREIA FERTILIZANTE,UREIA,0.0,grupo químico
CLORPIRIFOS,CLORPIRIFOS,0.0,princípio ativo
IMIDACLOPRIDO,IMIDACLOPRIDO,0.0,princípio ativo
ACEFATO FEROSOL 750SP,ACEFATO,0.0,princípio ativo
C-20 CLORPIRIFOS,CLORPIRIFOS,0.0,princípio ativo
ORGANOFOSFORATO CARBAMATO,CARBAMATO,0.0,grupo químico
"HIDROCARBONETOS ALIFATICOS,NAFTALENICOS E AROMATICOS",HIDROCARBONETOS ALIFATICOS,0.0,grupo químico
CARBAMATO / ORGANOFOSFORADO,ORGANOFOSFORADO,0.0,grupo químico
ACIDO FLUROXIPIR,FLUROXIPIR,0.0,princípio ativo
IMIDACLOPRIDO 700 G/KG,IMIDACLOPRIDO,0.0,princípio ativo
GLIFOSATO 1% 500ML,GLIFOSATO,0.0,princípio ativo
GLIFOSATO ISOPROPILAMINA,GLIFOSATO,0.0,princípio ativo
CARBAMATO ALDICARB ORGANOSFOSFORADO,CARBAMATO,0.0,grupo químico
DIMETOATO 400G/L,DIMETOATO,0.0,princípio ativo
ESPIRODICLOFENO 240G/L (24% M/V),ESPIRODICLOFENO,0.0,princípio ativo
NEONICOTINOIDE PIRETROIDE,NEONICOTINOIDE,0.0,grupo químico
MANDIPROPAMIDA,MANDIPROPAMIDA,0.0,princípio ativo
METOMIL/ACEFATO E SILICATO DE ALUMINIO,METOMIL,0.0,princípio ativo
PI RETOIDE NEONICOTINOIDE,NEONICOTINOIDE,0.0,grupo químico
DELTAMETRINA (25G/L),DELTAMETRINA,0.0,princípio ativo
CYPERMETHRIN+PROFENOFOS,PROFENOFOS,0.0,princípio ativo
IMIDACLOPRIDO 150G/L+TIODICABE 450G/L,IMIDACLOPRIDO,0.0,princípio ativo
TIAMETOXAN+CIPROCONAZOL,CIPROCONAZOL,0.0,princípio ativo
ABAMECTINA 18G/L,ABAMECTINA,0.0,princípio ativo
FIPRONIL + IMIDACLOPROMIDA,FIPRONIL,0.0,princípio ativo
DICLORETO DE PARAQUATE 200G/L,PARAQUATE,0.0,princípio ativo
MANCOZEBE  750,MANCOZEBE,0.0,princípio ativo
DIFENOCONAZOL E CIPROCONAZOL,CIPROCONAZOL,0.0,princípio ativo
OLEO MINERAL,OLEO MINERAL,0.0,princípio ativo
GLIFOSATO DERIVADO DE AMINOACIDO GLICINA,GLIFOSATO,0.0,princípio ativo
GLIFORATO ORGANOFOSFORADO,ORGANOFOSFORADO,0.0,grupo químico
ALIFATICO HALOGENADO,ALIFATICO HALOGENADO,0.0,grupo químico
GLIFOSATO DE NORTOX,GLIFOSATO,0.0,princípio ativo
"CLORPIRIFOS,XILOL OUTROS",CLORPIRIFOS,0.0,princípio ativo
CLORPIRIFOS (ORGANOFOSFORADO),CLORPIRIFOS,0.0,princípio ativo
