pa_ms,pa_anvisa_sim,dist_lev,tipo
METAM-SODICO,METAM,0.0,princípio ativo
GLIFOSATO SAL DE POTASSIO,GLIFOSATO,0.0,princípio ativo
DELTAMETRINA 25G,DELTAMETRINA,0.0,princípio ativo
CARBAMATO CHUMBINHO,CARBAMATO,0.0,grupo químico
CIPERMETRINA 250 G/L,CIPERMETRINA,0.0,princípio ativo
ACIDO BORICO,ACIDO BORICO,0.0,princípio ativo
DELTAMETRINA 30 ML,DELTAMETRINA,0.0,princípio ativo
GLIFOSATO 46%,GLIFOSATO,0.0,princípio ativo
CASUGAMICINA,CASUGAMICINA,0.0,princípio ativo
METOXIFENOZIDA,METOXIFENOZIDA,0.0,princípio ativo
HIDROXIDO DE FENTINA,HIDROXIDO DE FENTINA,0.0,princípio ativo
GLIFOSATO DEXTER,GLIFOSATO,0.0,princípio ativo
STANDAK (PIRAZOL),PIRAZOL,0.0,grupo químico
DELTAMETRINA 25 G/L,DELTAMETRINA,0.0,princípio ativo
CARBOXINA+TIRAM,CARBOXINA,0.0,princípio ativo
HEXITIAZOXI,HEXITIAZOXI,0.0,princípio ativo
FLUFENOXUROM,FLUFENOXUROM,0.0,princípio ativo
"FLUXAPIROXADE,PIRACLOSTROBINA",FLUXAPIROXADE,0.0,princípio ativo
METSULFUROM- METILICO,METSULFUROM,0.0,princípio ativo
AZOXISTROBINA 200 GLL,AZOXISTROBINA,0.0,princípio ativo
CHUMBINHO/ CARBAMATO,CARBAMATO,0.0,grupo químico
CARBOFURAM/CARBAMATO,CARBAMATO,0.0,grupo químico
GLIFOSATO 480HELM,GLIFOSATO,0.0,princípio ativo
ORGANOFOSFORADO / CRABAMATO,ORGANOFOSFORADO,0.0,grupo químico
FOMESAFEM+FLUAZITOP-P-BUTIL,FOMESAFEM,0.0,princípio ativo
GLIFOSATO NORTOX WG,GLIFOSATO,0.0,princípio ativo
CARDAMATO / ORGANOFOSFORADO,ORGANOFOSFORADO,0.0,grupo químico
"PICLORAM SAL TRISOPROPANALAMINA EQUIVALENTES ACIDO DE 2,4 D",PICLORAM,0.0,princípio ativo
GLIFOSATO ATANAR,GLIFOSATO,0.0,princípio ativo
"PROFENOFOS,CIPERMETRINA",CIPERMETRINA,0.0,princípio ativo
CASUGAMICINA BACTERICIDA E FUNGICIDA,CASUGAMICINA,0.0,princípio ativo
GLIFOSATO/ORGANOFOSFORADO,GLIFOSATO,0.0,princípio ativo
PARAQUATE,PARAQUATE,0.0,princípio ativo
ECTIC - CIPERMETRINA,CIPERMETRINA,0.0,princípio ativo
MALATHION + ENXOFRE,ENXOFRE,0.0,princípio ativo
CARBAMATO E HIPOCLORITO,CARBAMATO,0.0,grupo químico
CARBOFURANO 35%,CARBOFURANO,0.0,princípio ativo
HEXAZINONA D NORTOX,HEXAZINONA,0.0,princípio ativo
TORDO E GLIFOSATO,GLIFOSATO,0.0,princípio ativo
TAMARON INSETICIDA(ORGANOFOSFORADO),ORGANOFOSFORADO,0.0,grupo químico
PIRETROIDE PHEVAXY BEM,PIRETROIDE,0.0,grupo químico
CLORPIRIFOS 480 EC MILENIA,CLORPIRIFOS,0.0,princípio ativo
PERITO ACEFATO E ORGANO FOSFORATO,ACEFATO,0.0,princípio ativo
DIMETOMORFE E MANCOZEBE,DIMETOMORFE,0.0,princípio ativo
GLIFOSATO/ NUFOSATE,GLIFOSATO,0.0,princípio ativo
NICOTILDE PIRETROIDE,PIRETROIDE,0.0,grupo químico
GLIFOSATO  N-C FOSFONOMETRIL,GLIFOSATO,0.0,princípio ativo
ALDICARBE CARBAMATO,ALDICARBE,0.0,princípio ativo
CARGAMATOS PROPOXURES E CLORPIRIFOS,CLORPIRIFOS,0.0,princípio ativo
PROFENOFOS,PROFENOFOS,0.0,princípio ativo
CARBAMATO / ORGANOFOSFORADO,ORGANOFOSFORADO,0.0,grupo químico
MANDIPROPAMIDA,MANDIPROPAMIDA,0.0,princípio ativo
METOPRENO,METOPRENO,0.0,princípio ativo
ALDICARB/ORGANOFOSFORADO,ORGANOFOSFORADO,0.0,grupo químico
AMITRAZ / TRIATOX,AMITRAZ,0.0,princípio ativo
"RANDAP,OPERA E OLEO VEGETAL",OLEO VEGETAL,0.0,princípio ativo
GAMIT/TRIFLURALINA/DINAMICO,TRIFLURALINA,0.0,princípio ativo
CLETODIM E URGE 750 SP,CLETODIM,0.0,princípio ativo
HEXAZINONA E DIURON,HEXAZINONA,0.0,princípio ativo
JARDINAGEM AMADORA - GLIFOSATO,GLIFOSATO,0.0,princípio ativo
ATRAZINA NORTOX 500 SC,ATRAZINA,0.0,princípio ativo
ORGANOFOSFORADO - BROMAZEPAN,ORGANOFOSFORADO,0.0,grupo químico
ORGANOFOSFORADO (CAPATAZBR),ORGANOFOSFORADO,0.0,grupo químico
GLIFOSATO/GLICENA,GLIFOSATO,0.0,princípio ativo
MATA MATO ORGANOFOSFORADO,ORGANOFOSFORADO,0.0,grupo químico
FIPRONIL+SULFLURAMIDA,FIPRONIL,0.0,princípio ativo
CLOMAZONA 200G/L + AMETRINA 300G/L,AMETRINA,0.0,princípio ativo
"METHYLBIPHENYL,BIFENTRINA,CLORO",BIFENTRINA,0.0,princípio ativo
GLIFOSATO CRUCIAL,GLIFOSATO,0.0,princípio ativo
CLORIDRATO DE FORMETANATO,CLORIDRATO DE FORMETANATO,0.0,princípio ativo
"PICLORAM 82,4D TRETANOLOMINA",PICLORAM,0.0,princípio ativo
GLIFOSATO (N-(FOSFONOMETIL) GLICINA C3H8NO5P),GLIFOSATO,0.0,princípio ativo
CARBOFURANO-CARBAMATO,CARBOFURANO,0.0,princípio ativo
ACEFATO FOX BELT,ACEFATO,0.0,princípio ativo
PERMETRINA + METOLIL,PERMETRINA,0.0,princípio ativo
"DIMETRYL,DICLORETO DE PARAQUATE",DICLORETO DE PARAQUATE,0.0,princípio ativo
ORGANOARSENICO,ORGANOARSENICO,0.0,grupo químico
CIPERMETRINA - CITRONETAL - CLORPIRITOS,CIPERMETRINA,0.0,princípio ativo
ACIDO DE GLIFOSATO 360G/L,GLIFOSATO,0.0,princípio ativo
CARBAMATO ALDICARB,CARBAMATO,0.0,grupo químico
IMIDACLOPRIDO BETACIFLUTRINA,IMIDACLOPRIDO,0.0,princípio ativo
CHUMBINHO / CARBAMATO,CARBAMATO,0.0,grupo químico
BUTOX INSETICIDA PIRETROIDE,PIRETROIDE,0.0,grupo químico
PIRETROIDE DE NICOTINICO,PIRETROIDE,0.0,grupo químico
PRIME-PLUS,PRIME,0.0,princípio ativo
BACILLUS SUBTILIS,BACILLUS SUBTILIS,0.0,princípio ativo
ALFA CIPERMETRINA EM SOLVENTE CROMETICO,CIPERMETRINA,0.0,princípio ativo
GLIFOSATO (N-(FOSFONOMETIL)GLICINA),GLIFOSATO,0.0,princípio ativo
ELIOSATO/ SAL DE AMONIO DE GLIFOSATO,GLIFOSATO,0.0,princípio ativo
REAGENTE FIPRONIL,FIPRONIL,0.0,princípio ativo
CAPTANA 200MG,CAPTANA,0.0,princípio ativo
TIAMETOXAN+CIPROCONAZOL,CIPROCONAZOL,0.0,princípio ativo
DIFENOCONAZOL+CIPROCONAZOL,CIPROCONAZOL,0.0,princípio ativo
VENENO DIMEXION - ORGANOFOSFORADO,ORGANOFOSFORADO,0.0,grupo químico
PARAQUATE ( +OU- POR 10 ANOS),PARAQUATE,0.0,princípio ativo
FENAL PIRAZOL 50 G,PIRAZOL,0.0,grupo químico
"AZOXISTROBINA,CIPROCONAZOL",AZOXISTROBINA,0.0,princípio ativo
RANDAP (GLIFOSATO),GLIFOSATO,0.0,princípio ativo
"ACEFATO,INCETICIDA",ACEFATO,0.0,princípio ativo
VENENO DE PLANTACAO LARANJA (CARBAMATO),CARBAMATO,0.0,grupo químico
FLUROXIPIR-MEPTILICO,FLUROXIPIR,0.0,princípio ativo
TRICLOPIR - BUTOLITICO,TRICLOPIR,0.0,princípio ativo
IMIDACLOPRIDA/TRIADIMENOL,TRIADIMENOL,0.0,princípio ativo
CLETODIM NORTOX,CLETODIM,0.0,princípio ativo
GLIFOSATO-PERITROIDE,GLIFOSATO,0.0,princípio ativo
ATRAZINA NOTYOX 500SC,ATRAZINA,0.0,princípio ativo
PIRETROIDE C/ORGANOFOSFORADO,ORGANOFOSFORADO,0.0,grupo químico
AZOXISTOBINA/BENZOVINDIFLUPIR,BENZOVINDIFLUPIR,0.0,princípio ativo
"POLIOXIETILENO-AMINA,ACIDOS ORGANICOS DE GLIFOSATO RELACION",GLIFOSATO,0.0,princípio ativo
ORGANOFOSFORADO / CARBAMATO - T60.0,ORGANOFOSFORADO,0.0,grupo químico
GLIFOSATO E ETAMOL,GLIFOSATO,0.0,princípio ativo
"IMIDACLOPRIDO,CIFLUTRINA",CIFLUTRINA,0.0,princípio ativo
MATA MATA (GRAMACIL) TROP GLIFOSATO DECIS(DELTAMETRINA),GLIFOSATO,0.0,princípio ativo
DIFLUBENZUROM,DIFLUBENZUROM,0.0,princípio ativo
IMIDACLOPRIDO 600 G/L,IMIDACLOPRIDO,0.0,princípio ativo
FOSFETO E FOSFINA,FOSFINA,0.0,princípio ativo
"DIMETHYL-4,4+-BIPYRIDINIUM (PARAQUATE)",PARAQUATE,0.0,princípio ativo
METAMIDOFOS(ORGANOFOSFORADO),ORGANOFOSFORADO,0.0,grupo químico
DIAZINON/ORGANOFOSFORADO,ORGANOFOSFORADO,0.0,grupo químico
METIL CARBAMATO DE BENZOFURANILA,CARBAMATO,0.0,grupo químico
FIPRONIL 800 WG,FIPRONIL,0.0,princípio ativo
TETRACONAZOL (DORMAK),TETRACONAZOL,0.0,princípio ativo
HERBICIDRA/ PICLORAM,PICLORAM,0.0,princípio ativo
ACEFATO FERSOL 50 P,ACEFATO,0.0,princípio ativo
OXIMA CICLOHEXANODIONA,OXIMA CICLOHEXANODIONA,0.0,grupo químico
"PICLORAM 2,4",PICLORAM,0.0,princípio ativo
PENOXSULAM,PENOXSULAM,0.0,princípio ativo
CIPROXINA + PICOXISTROBINA,PICOXISTROBINA,0.0,princípio ativo
CARBAMATO/ORGANOFOSFORADO,ORGANOFOSFORADO,0.0,grupo químico
PARATION METILICO,PARATION,0.0,princípio ativo
TRIAZOL (FLUTRIAZOL),TRIAZOL,0.0,grupo químico
ABAMECTINA 18G/L,ABAMECTINA,0.0,princípio ativo
GLIFOSATO 1% 500ML,GLIFOSATO,0.0,princípio ativo
OXIDO CUPROSO,OXIDO CUPROSO,0.0,princípio ativo
ROUNDUP GLIFOSATO,GLIFOSATO,0.0,princípio ativo
DIMETOATO 400G/L,DIMETOATO,0.0,princípio ativo
NEONICOTINOIDE+CARBOMATO,NEONICOTINOIDE,0.0,grupo químico
U46 PRIME,PRIME,0.0,princípio ativo
ALDICARBE / CARBONATO,ALDICARBE,0.0,princípio ativo
"UREIA,TRIAZINONA E SULFONILUREIA",SULFONILUREIA,0.0,grupo químico
GLIFOSATO  =  SECANTE,GLIFOSATO,0.0,princípio ativo
"TRIFLOXISTROBINA 150 G/L,PROTIOCONAZOLE 175 G/L",TRIFLOXISTROBINA,0.0,princípio ativo
"FIPRONIL 0,01% P/P",FIPRONIL,0.0,princípio ativo
COMPOSICAO GLIFOSATO,GLIFOSATO,0.0,princípio ativo
GLIFOSATO AGRIPEC 720,GLIFOSATO,0.0,princípio ativo
CIPERMETRINA E DICLORVOS,CIPERMETRINA,0.0,princípio ativo
FIPRONIL / INSETICIDA PARA FORMIGA,FIPRONIL,0.0,princípio ativo
GRUPO ALQUILENOBIS,ALQUILENOBIS,0.0,grupo químico
VITAVAX CARBOXINA  TIRAM,CARBOXINA,0.0,princípio ativo
CIPROCONAZOL,CIPROCONAZOL,0.0,princípio ativo
"CARBOFURANO ZINCO,OUTROS INGREDIENTES",CARBOFURANO,0.0,princípio ativo
GLIFOSATO ATANOR 2 GOLES,GLIFOSATO,0.0,princípio ativo
NEONICOTINOIDE E PIRETROIDO,NEONICOTINOIDE,0.0,grupo químico
UREIA + CLORETO,UREIA,0.0,grupo químico
"PICLORAM 2,5D",PICLORAM,0.0,princípio ativo
ACEFATO 970,ACEFATO,0.0,princípio ativo
ACETATO DE DIMETILAMONIA,ACETATO,0.0,grupo químico
ORGANOFOSFORADO/CARBOMATO,ORGANOFOSFORADO,0.0,grupo químico
GLIFOSATO 4802,GLIFOSATO,0.0,princípio ativo
RANDAP- GLIFOSATO,GLIFOSATO,0.0,princípio ativo
ETANOL,ETANOL,0.0,princípio ativo
TIAMETOXAM+LAMDACIALOTRINA,TIAMETOXAM,0.0,princípio ativo
ALFA CIPERMETRINA,CIPERMETRINA,0.0,princípio ativo
CLORPIRIFOS 25.0G.,CLORPIRIFOS,0.0,princípio ativo
GLIFOSATO SITEMICO,GLIFOSATO,0.0,princípio ativo
ORGANOFOSFORADO INDETERMINADO,ORGANOFOSFORADO,0.0,grupo químico
GLIFOSATO DESSECANTE HERBICIDA,GLIFOSATO,0.0,princípio ativo
PESTICIDA AMITRAZ,AMITRAZ,0.0,princípio ativo
"CIPERMETRINA 5,0 G",CIPERMETRINA,0.0,princípio ativo
S-METOLACLORO,METOLACLORO,0.0,princípio ativo
TRIFLURALINA,TRIFLURALINA,0.0,princípio ativo
METILCARBAMATO DE OXIMA,METILCARBAMATO DE OXIMA,0.0,grupo químico
"GLIFOSATO,SUBSTANCIA DERIVADA DO AMINOACIDO GLICINA",GLIFOSATO,0.0,princípio ativo
GLIFOSATO -N FOSFONOMETIL GLICINA,GLIFOSATO,0.0,princípio ativo
FLUDIOXONIL,FLUDIOXONIL,0.0,princípio ativo
AMETRINA,AMETRINA,0.0,princípio ativo
FOMESAFEM,FOMESAFEM,0.0,princípio ativo
FURADAN (CARBAMATO),CARBAMATO,0.0,grupo químico
KLORPLAN ORGANOFOSFORADO,ORGANOFOSFORADO,0.0,grupo químico
PIRACLOSTROBINA+FLUXAPIROXODE,PIRACLOSTROBINA,0.0,princípio ativo
FLUMETRALINA 125 G/L,FLUMETRALINA,0.0,princípio ativo
ACIDO PICLORAM,PICLORAM,0.0,princípio ativo
"2,4 D E PICLORAM",PICLORAM,0.0,princípio ativo
GLIFOSATO N- FOSFONOMETIL GLECINA,GLIFOSATO,0.0,princípio ativo
NICOTINOIDE PIRETROIDE,PIRETROIDE,0.0,grupo químico
VITAVAX CARBOXINA TIRAN,CARBOXINA,0.0,princípio ativo
CULTA-PACLOBUTRAZOL,PACLOBUTRAZOL,0.0,princípio ativo
METSULFUROM METILICO,METSULFUROM,0.0,princípio ativo
BENZOATO DE EMAMECTINA AVERMECTINAS,AVERMECTINAS,0.0,grupo químico
ORGANOFOSFORADO E CARBAMATO,ORGANOFOSFORADO,0.0,grupo químico
GLIFOSATO ( HERBICIDA),GLIFOSATO,0.0,princípio ativo
CLORIDRATO DE PROPAMOCARBE 625 G/L - FLUOPICOLIDA 62.5 G/L,FLUOPICOLIDA,0.0,princípio ativo
EQUIVALENTE ACIDO DE N-(FOSFONOMETIL) GLICINA - GLIFOSATO 36,GLIFOSATO,0.0,princípio ativo
GLIFOSATO GLICINA,GLIFOSATO,0.0,princípio ativo
PIRETROIDE     CIALOTRINA,PIRETROIDE,0.0,grupo químico
EPOXICONAZOL,EPOXICONAZOL,0.0,princípio ativo
ALDRIN ENDRIN DIELDRIN,ALDRIN,0.0,princípio ativo
ALFA CIPIMETRINA ESTROBILURINA TRIAZOLINTIONA,ESTROBILURINA,0.0,grupo químico
"HERBICIDA ,GLIFOSATO",GLIFOSATO,0.0,princípio ativo
ACETATO HORGANO FOSFORADO,ACETATO,0.0,grupo químico
GLIFOSATO DERIVADO DE AMINOACIDO GLICINA,GLIFOSATO,0.0,princípio ativo
MANCOZRRE + METALAXIL,METALAXIL,0.0,princípio ativo
GLIFOSATO  500ML,GLIFOSATO,0.0,princípio ativo
FENITROTIONA,FENITROTIONA,0.0,princípio ativo
"GLIFOSATO ATANON 48,CLORIM,NIMBUS",GLIFOSATO,0.0,princípio ativo
MANCOZEBE 750,MANCOZEBE,0.0,princípio ativo
TEMIK (ALDICARBE),ALDICARBE,0.0,princípio ativo
FIPRONIL,FIPRONIL,0.0,princípio ativo
ALLY  GLIFOSATO,GLIFOSATO,0.0,princípio ativo
CLORFENAPIR,CLORFENAPIR,0.0,princípio ativo
FENPROPATRINA,FENPROPATRINA,0.0,princípio ativo
TRIAZOL E MEONICOTINOIDE,TRIAZOL,0.0,grupo químico
PERMETRINA - PERETROIDE,PERMETRINA,0.0,princípio ativo
TEBUTIUROM,TEBUTIUROM,0.0,princípio ativo
GLIFOSATO 480 AKB KELLDRIN,GLIFOSATO,0.0,princípio ativo
ACEFATO CHEMINOVA,ACEFATO,0.0,princípio ativo
PROPYL CLOR PROPAMOCARBE,PROPAMOCARBE,0.0,princípio ativo
CLOROACETANILIDA,CLOROACETANILIDA,0.0,grupo químico
CHUMBINHO (ORGANOFOSFORADO),ORGANOFOSFORADO,0.0,grupo químico
HERBICIDA GLIFOSATO,GLIFOSATO,0.0,princípio ativo
"KORPAN,ABAMEX,ENXOFRE,MANGANE,ZINCO,",ENXOFRE,0.0,princípio ativo
ACIDO DE GLIFOSATO,GLIFOSATO,0.0,princípio ativo
VENENO COM PIRETROIDE,PIRETROIDE,0.0,grupo químico
INSETECIDA ORGANOFOSFORADO RURAL,ORGANOFOSFORADO,0.0,grupo químico
OXADIAZINA,OXADIAZINA,0.0,grupo químico
VANDAPE (SIC)  ROUND-UP  GLIFOSATO,GLIFOSATO,0.0,princípio ativo
FOSOFRADO / ORGANOFOSFORADO,ORGANOFOSFORADO,0.0,grupo químico
PROFENOFOS + LUFENURON,PROFENOFOS,0.0,princípio ativo
ORGANOFOSFORADO / CARBAMATO T.60.0,ORGANOFOSFORADO,0.0,grupo químico
DIMETOMORFE,DIMETOMORFE,0.0,princípio ativo
GLIFOSATO AKB 48,GLIFOSATO,0.0,princípio ativo
DICLORETO DE PARAQUATE 200G/L,PARAQUATE,0.0,princípio ativo
CLORPIRIFOS SABERA,CLORPIRIFOS,0.0,princípio ativo
ROUNDUP (GLIFOSATO),GLIFOSATO,0.0,princípio ativo
GLIFOSATO DE ISOPROPILAMINA,GLIFOSATO,0.0,princípio ativo
AMETRINA MALATION,AMETRINA,0.0,princípio ativo
ORGANOFOSFORADO CARBONATO,ORGANOFOSFORADO,0.0,grupo químico
GLIFOSATO    PARAQUAT,GLIFOSATO,0.0,princípio ativo
ACEFATO FERSOL 750 PS,ACEFATO,0.0,princípio ativo
PROPANIL ACTION 360,PROPANIL,0.0,princípio ativo
PHOPHONOMETHYL GLICINE GLIFOSATO,GLIFOSATO,0.0,princípio ativo
BRILHANTE BR/ CARBAMATO,CARBAMATO,0.0,grupo químico
METAMIDOFOS FERSOL,METAMIDOFOS,0.0,princípio ativo
ORGANOFOSFORADO 100 CE,ORGANOFOSFORADO,0.0,grupo químico
PERMETRINA FERSOL 384,PERMETRINA,0.0,princípio ativo
CAOTRINI E GLIFOSATO,GLIFOSATO,0.0,princípio ativo
DIMETOATO 500 CE NORTO,DIMETOATO,0.0,princípio ativo
TIAMETOXAM,TIAMETOXAM,0.0,princípio ativo
REGENTE FIPRONIL,FIPRONIL,0.0,princípio ativo
GLIFOSATO 48 %,GLIFOSATO,0.0,princípio ativo
GLIFOSATO 100ML,GLIFOSATO,0.0,princípio ativo
ACETAMIPRID+FLUDIOXONIL,FLUDIOXONIL,0.0,princípio ativo
CIPERMENTINA + PROFENOFOS,PROFENOFOS,0.0,princípio ativo
IMAZAPIR,IMAZAPIR,0.0,princípio ativo
UREIA E TRIAZINOMAS,UREIA,0.0,grupo químico
"2,4- D/PICLORAM",PICLORAM,0.0,princípio ativo
COMPOSTO ORGANOFOSFORADO,ORGANOFOSFORADO,0.0,grupo químico
ALDICARB + ETANOL,ETANOL,0.0,princípio ativo
FENIL PIRAZOL,PIRAZOL,0.0,grupo químico
DITIOCARBAMATOS/ MANCOZEBE,MANCOZEBE,0.0,princípio ativo
CLORPIRIPOS 480 ORGANOFOSFORADO,ORGANOFOSFORADO,0.0,grupo químico
CIMOXANIL MANCOZEB FUNGICIDA,CIMOXANIL,0.0,princípio ativo
CE PROFENOFOS  + CYPERMETHRIN,PROFENOFOS,0.0,princípio ativo
HERBICIDA/ GLIFOSATO,GLIFOSATO,0.0,princípio ativo
"TIAMETOXAM,LAMBDA E CIALOTRINA",TIAMETOXAM,0.0,princípio ativo
AZOXISTROBINA + CIPROCONAZOLE,AZOXISTROBINA,0.0,princípio ativo
ORGANOFOSFORADO / CARBAMATO  -  T60.0,ORGANOFOSFORADO,0.0,grupo químico
CARBENDAZIM/TIRAM,CARBENDAZIM,0.0,princípio ativo
GLIFOSATO SAL DE DI AMONIO ACIDO DE N-,GLIFOSATO,0.0,princípio ativo
GLIFOSATO/GLICINA SUBSTITUIDA,GLIFOSATO,0.0,princípio ativo
ETEFOM,ETEFOM,0.0,princípio ativo
ORGANOFOSFORADO/ CARBAMATO,ORGANOFOSFORADO,0.0,grupo químico
GLUFOSINATO,GLUFOSINATO,0.0,princípio ativo
CIALOTRINA / PROPOXUR,PROPOXUR,0.0,princípio ativo
ACIDO4-INDOL-3-ILBUTIRICO+ACIDO GIBERELICO,ACIDO GIBERELICO,0.0,princípio ativo
METSULFUROM-METILICO,METSULFUROM,0.0,princípio ativo
BRODIFACUM,BRODIFACUM,0.0,princípio ativo
GLIFOSATO DE RANDAPO,GLIFOSATO,0.0,princípio ativo
INDOXACARBE,INDOXACARBE,0.0,princípio ativo
ALDICARB/ CARBAMATO,CARBAMATO,0.0,grupo químico
ESPINOSINAS,ESPINOSINAS,0.0,grupo químico
ORGANOFOSFORADO CARBAMATO,ORGANOFOSFORADO,0.0,grupo químico
GLIFOSATO 480 G/L 48% M/V,GLIFOSATO,0.0,princípio ativo
CARBAMATO/ORGANOFOSFORADOS,CARBAMATO,0.0,grupo químico
PIRETROIDE - SARCOLIM,PIRETROIDE,0.0,grupo químico
ENXOFRE BAC CONTRA PROVADO,ENXOFRE,0.0,princípio ativo
ATRAZINA NORTOX 500,ATRAZINA,0.0,princípio ativo
PENDIMETALINA,PENDIMETALINA,0.0,princípio ativo
GLIFOSATO 45%,GLIFOSATO,0.0,princípio ativo
ORGANOFOSFORADO OU CARBAMATO,ORGANOFOSFORADO,0.0,grupo químico
CARBONATO OU ORGANOFOSFORADO,ORGANOFOSFORADO,0.0,grupo químico
OIETHYL - CLORPIRIFOS,CLORPIRIFOS,0.0,princípio ativo
REGULADOR DE CRESCIMENTO DO GRUPO ETILENO,ETILENO,0.0,grupo químico
VENENO DE RATO(CARBAMATO),CARBAMATO,0.0,grupo químico
"2,4D + PICLORAM",PICLORAM,0.0,princípio ativo
GLIFOSATO/CITROMAX,GLIFOSATO,0.0,princípio ativo
50% PROFENOFOS + 5% LUFENURON,PROFENOFOS,0.0,princípio ativo
SULFONILUREIA,SULFONILUREIA,0.0,grupo químico
U46 PRIME HERBICDA,PRIME,0.0,princípio ativo
ORGANOFOSFORADO/CARBAMATO,ORGANOFOSFORADO,0.0,grupo químico
LAMBDA - CIALOTRINA,LAMBDA - CIALOTRINA,0.0,princípio ativo
PENTACLOROFENOL,PENTACLOROFENOL,0.0,princípio ativo
GLIFOSATO -HERBECIDA,GLIFOSATO,0.0,princípio ativo
CARBOMOO CARBOFURANO,CARBOFURANO,0.0,princípio ativo
ESPINETORAM 120G/L,ESPINETORAM,0.0,princípio ativo
GLIFOSATO PLUS PIKAPAN,GLIFOSATO,0.0,princípio ativo
ROUNDAP - GLIFOSATO,GLIFOSATO,0.0,princípio ativo
"PARATION,METIL",PARATION,0.0,princípio ativo
PERMETRINA,PERMETRINA,0.0,princípio ativo
CITROMAX - GLIFOSATO,GLIFOSATO,0.0,princípio ativo
"ACEFATO PERITO,ORTHENIA",ACEFATO,0.0,princípio ativo
PROFENOFOS / LUFEDORON,PROFENOFOS,0.0,princípio ativo
AMINO - ACIDO PICLORAM,PICLORAM,0.0,princípio ativo
ORGANOFOSFORADO / CARBONATO,ORGANOFOSFORADO,0.0,grupo químico
GLIFOSATO 480 A KB HERBICIDA,GLIFOSATO,0.0,princípio ativo
"IMIDACLOPRIDO,TRIDIMENOL",IMIDACLOPRIDO,0.0,princípio ativo
HEPTACLORO,HEPTACLORO,0.0,princípio ativo
ALDICARBE / CARBOMATO,ALDICARBE,0.0,princípio ativo
ISAPROPILAMINA DE GLIFOSATO,GLIFOSATO,0.0,princípio ativo
PROCIMIDONA,PROCIMIDONA,0.0,princípio ativo
GLIFOSATO NORTOX,GLIFOSATO,0.0,princípio ativo
NERMATICIDA CARBAMATO,CARBAMATO,0.0,grupo químico
IMAZAPIQUE,IMAZAPIQUE,0.0,princípio ativo
"CLOMAZONE,AMETRINA",AMETRINA,0.0,princípio ativo
GLIFOSATO + ALCOOL,GLIFOSATO,0.0,princípio ativo
"GLIFOSATO - SAL DE AMONIO DE GLIFOSATO 792,5 G/KG",GLIFOSATO,0.0,princípio ativo
IMIDACLOPRIDO E FLUTRIAFOL,FLUTRIAFOL,0.0,princípio ativo
GLIFOSATO 480 HELM,GLIFOSATO,0.0,princípio ativo
PRIMATOP COM CIPERMETRINA STANDAK,CIPERMETRINA,0.0,princípio ativo
GLIFOSATO 480 HERBICIDE,GLIFOSATO,0.0,princípio ativo
N + OLEO MINERAL,OLEO MINERAL,0.0,princípio ativo
CARBAMATO E/OU ORGANOFOSFORADO,ORGANOFOSFORADO,0.0,grupo químico
HIDRAMETILNONA,HIDRAMETILNONA,0.0,princípio ativo
AKB GLIFOSATO,GLIFOSATO,0.0,princípio ativo
"METOMIL,CIMOXANIL,CLOROTABNIL",CIMOXANIL,0.0,princípio ativo
"1,2-BENZOTIAZOL-3(2H)-ONA",BENZOTIAZOL,0.0,grupo químico
CARBAMATO E ORGANOFOSFORADO,ORGANOFOSFORADO,0.0,grupo químico
ACEFATO (ORGANOFOSFORADO),ACEFATO,0.0,princípio ativo
OXICLORETO DE COBRE+MANCOZEB,OXICLORETO DE COBRE,0.0,princípio ativo
GLIFOSATO FERSOL 480 N,GLIFOSATO,0.0,princípio ativo
GLUFOSINATO DE AMONIO,GLUFOSINATO,0.0,princípio ativo
PIRETROIDE - VENENO PARA FORMIGA,PIRETROIDE,0.0,grupo químico
CARBAMATO /ORGANOFOSFORADO,ORGANOFOSFORADO,0.0,grupo químico
HERBICIDA - GLIFOSATO,GLIFOSATO,0.0,princípio ativo
ACETATO,ACETATO,0.0,grupo químico
UREIA SUBSTUIDA+TRIAZINONA,UREIA,0.0,grupo químico
GLIFOSATO ATAR 48,GLIFOSATO,0.0,princípio ativo
ALDICARBE E ORGANOFOSFORADOS DIVERSOS,ALDICARBE,0.0,princípio ativo
DELTAMETRINA,DELTAMETRINA,0.0,princípio ativo
ACIDO GLIFOSATO,GLIFOSATO,0.0,princípio ativo
GLIFOSATO 1%,GLIFOSATO,0.0,princípio ativo
ROUNDUP(GLIFOSATO),GLIFOSATO,0.0,princípio ativo
24 D / GLIFOSATO,GLIFOSATO,0.0,princípio ativo
"GLIFOSATO,METAMIDAFOS,SELECT240",GLIFOSATO,0.0,princípio ativo
CLOROTALONIL,CLOROTALONIL,0.0,princípio ativo
"FLUROXIPIR MEPTILICO,PICLORAM E NAFTA",FLUROXIPIR,0.0,princípio ativo
NITROGENIO E ENXOFRE,ENXOFRE,0.0,princípio ativo
MATA MATO GLIFOSATO,GLIFOSATO,0.0,princípio ativo
ORGANOFOSFORADO - DICLORVOS,DICLORVOS,0.0,princípio ativo
AZOXISTROBINA + BENZOVINDIFLUPIR,AZOXISTROBINA,0.0,princípio ativo
CLORPIRIFOS 480GL,CLORPIRIFOS,0.0,princípio ativo
ALDICARBE,ALDICARBE,0.0,princípio ativo
